Timestamp,x,y,z,vx,vy,vz,P,K,x_gt,y_gt,z_gt,vx_gt,vy_gt,vz_gt,error_x,error_y,error_z,error_vx,error_vy,error_vz
7215078.0,-0.036013908808063745,-0.012514854013035445,0.2474660221089563,-0.0066568894726864395,-0.002209518693227686,0.05504907226598981,"[[0.009837926787495855, 0.0, 0.0, 0.0020740997314993874, 0.0, 0.0], [0.0, 0.009837926787495855, 0.0, 0.0, 0.0020740997314993874, 0.0], [0.0, 0.0, 0.009837926787495855, 0.0, 0.0, 0.0020740997314993874], [0.0020740997314993882, 0.0, 0.0, 0.08756865319021395, 0.0, 0.0], [0.0, 0.0020740997314993882, 0.0, 0.0, 0.08756865319021395, 0.0], [0.0, 0.0, 0.0020740997314993882, 0.0, 0.0, 0.08756865319021395]]","[[0.8968669031493062, 0.0, 0.0], [0.0, 0.8968669031493062, 0.0], [0.0, 0.0, 0.8968669031493062], [0.18908368025029348, 0.0, 0.0], [0.0, 0.18908368025029348, 0.0], [0.0, 0.0, 0.18908368025029348]]",-0.0401580000179819,-0.0139552000910043,0.2759176000000138,-0.1998208697447626,-0.0694392109685984,1.3729292929296448,0.004144091209918155,0.0014403460779688557,-0.02845157789105751,0.19316398027207615,0.0672296922753707,-1.317880220663655
7234978.0,-0.03601709646074643,-0.012517126098828059,0.24748686569374606,-0.006844784475967447,-0.0023938996021484076,0.05604842837008377,"[[0.00992047595767577, 0.0, 0.0, 0.0038167160166085084, 0.0, 0.0], [0.0, 0.00992047595767577, 0.0, 0.0, 0.0038167160166085084, 0.0], [0.0, 0.0, 0.00992047595767577, 0.0, 0.0, 0.0038167160166085084], [0.0038167160166085092, 0.0, 0.0, 0.08756866185260026, 0.0, 0.0], [0.0, 0.0038167160166085092, 0.0, 0.0, 0.08756866185260026, 0.0], [0.0, 0.0, 0.0038167160166085092, 0.0, 0.0, 0.08756866185260026]]",,-0.0441737999790348,-0.0153507199138402,0.3035093600000209,-0.2017989930177304,-0.0701266242631116,1.386520603015431,0.008156703518288365,0.0028335938150121417,-0.05602249430627482,0.19495420854176296,0.0677327246609632,-1.3304721746453472
7254981.0,-0.03602066608370318,-0.012519588238418899,0.2475072687531301,-0.0070647770114557785,-0.0025921914609358158,0.056967291595809905,"[[0.010073167499506932, 0.0, 0.0, 0.005568352046718289, 0.0, 0.0], [0.0, 0.010073167499506932, 0.0, 0.0, 0.005568352046718289, 0.0], [0.0, 0.0, 0.010073167499506932, 0.0, 0.0, 0.005568352046718289], [0.005568352046718289, 0.0, 0.0, 0.08756867055982204, 0.0, 0.0], [0.0, 0.005568352046718289, 0.0, 0.0, 0.08756867055982204, 0.0], [0.0, 0.0, 0.005568352046718289, 0.0, 0.0, 0.08756867055982204]]",,-0.0481895999982953,-0.0167462397366762,0.331101120000028,-0.2007598869799778,-0.0697655263128491,1.379381092836428,0.012168933914592117,0.0042266514982573,-0.08359385124689792,0.19369510996852202,0.06717333485191329,-1.3224138012406181
7275010.0,-0.03602422236521817,-0.012521855527239075,0.24752699138053447,-0.007278389829998149,-0.002766673059310623,0.05779570081258092,"[[0.010296224546666228, 0.0, 0.0, 0.007322265036546359, 0.0, 0.0], [0.0, 0.010296224546666228, 0.0, 0.0, 0.007322265036546359, 0.0], [0.0, 0.0, 0.010296224546666228, 0.0, 0.0, 0.007322265036546359], [0.007322265036546359, 0.0, 0.0, 0.0875686792783615, 0.0, 0.0], [0.0, 0.007322265036546359, 0.0, 0.0, 0.0875686792783615, 0.0], [0.0, 0.0, 0.007322265036546359, 0.0, 0.0, 0.0875686792783615]]",,-0.0522054000175558,-0.0181417604908347,0.3586928799999782,-0.2004992770113583,-0.0696750089449546,1.3775904937815282,0.016181177652337633,0.005619904963595624,-0.11116588861944371,0.19322088718136016,0.06690833588564397,-1.3197947929689473
7294978.0,-0.036027962231996565,-0.01252416720292993,0.24754600546081829,-0.007507640957336859,-0.002942966161595786,0.058546091415388905,"[[0.010588646524034942, 0.0, 0.0, 0.009070836511296546, 0.0, 0.0], [0.0, 0.010588646524034942, 0.0, 0.0, 0.009070836511296546, 0.0], [0.0, 0.0, 0.010588646524034942, 0.0, 0.0, 0.009070836511296546], [0.009070836511296546, 0.0, 0.0, 0.08756868797034792, 0.0, 0.0], [0.0, 0.009070836511296546, 0.0, 0.0, 0.08756868797034792, 0.0], [0.0, 0.0, 0.009070836511296546, 0.0, 0.0, 0.08756868797034792]]",,-0.0562212000368163,-0.0195372803136706,0.3862846399999853,-0.2011117798107219,-0.0698878116404207,1.3817988782054824,0.020193237804819734,0.00701311311074067,-0.13873863453916702,0.19360413885338504,0.06694484547882491,-1.3232527867900936
7314978.0,-0.03603136759288458,-0.012526262196253598,0.24756450197172647,-0.00769802422699231,-0.003093606170730639,0.05922482067789828,"[[0.010951479985357396, 0.0, 0.0, 0.010822210357762662, 0.0, 0.0], [0.0, 0.010951479985357396, 0.0, 0.0, 0.010822210357762662, 0.0], [0.0, 0.0, 0.010951479985357396, 0.0, 0.0, 0.010822210357762662], [0.010822210357762662, 0.0, 0.0, 0.0875686966762638, 0.0, 0.0], [0.0, 0.010822210357762662, 0.0, 0.0, 0.0875686966762638, 0.0], [0.0, 0.0, 0.010822210357762662, 0.0, 0.0, 0.0875686966762638]]",,-0.0602369999978691,-0.0209328001365065,0.4138763999999924,-0.2007899980526417,-0.0697759911417961,1.3795880000003535,0.024205632404984516,0.0084065379402529,-0.1663118980282659,0.19309197382564938,0.06668238497106546,-1.3203631793224553
7334991.0,-0.03603468145552575,-0.012528401145294412,0.24758265591783402,-0.007875134671101888,-0.003245449793141347,0.059853769712435834,"[[0.011384649778008363, 0.0, 0.0, 0.012574722771460477, 0.0, 0.0], [0.0, 0.011384649778008363, 0.0, 0.0, 0.012574722771460477, 0.0], [0.0, 0.0, 0.011384649778008363, 0.0, 0.0, 0.012574722771460477], [0.012574722771460477, 0.0, 0.0, 0.08756870538783852, 0.0, 0.0], [0.0, 0.012574722771460477, 0.0, 0.0, 0.08756870538783852, 0.0], [0.0, 0.0, 0.012574722771460477, 0.0, 0.0, 0.08756870538783852]]",,-0.0642528000171296,-0.0223283199593424,0.4414681599999994,-0.2006595722410681,-0.0697306662087604,1.3786918502976602,0.028218118561603854,0.009799918814047988,-0.19388550408216537,0.19278443756996622,0.06648521641561905,-1.3188380805852242
7354981.0,-0.0360377913398945,-0.01253041590232241,0.24760089221564935,-0.008028854737906084,-0.0033821497428219312,0.06048183490844257,"[[0.011887387195281509, 0.0, 0.0, 0.014325221279178998, 0.0, 0.0], [0.0, 0.011887387195281509, 0.0, 0.0, 0.014325221279178998, 0.0], [0.0, 0.0, 0.011887387195281509, 0.0, 0.0, 0.014325221279178998], [0.014325221279178998, 0.0, 0.0, 0.08756871408940145, 0.0, 0.0], [0.0, 0.014325221279178998, 0.0, 0.0, 0.08756871408940145, 0.0], [0.0, 0.0, 0.014325221279178998, 0.0, 0.0, 0.08756871408940145]]",,-0.0682686000363901,-0.0237238397821784,0.4690599200000065,-0.2008904461861178,-0.0698108965900911,1.3802781390698884,0.0322308086964956,0.011193423879855988,-0.22145902778435717,0.19286159144821172,0.06642874684726917,-1.3197963041614458
7374981.0,-0.03604071685562248,-0.012532296360022484,0.24761939422375878,-0.00816082921594586,-0.0035025525179728963,0.06112239902121574,"[[0.01246039604731926, 0.0, 0.0, 0.016076595648026187, 0.0, 0.0], [0.0, 0.01246039604731926, 0.0, 0.0, 0.016076595648026187, 0.0], [0.0, 0.0, 0.01246039604731926, 0.0, 0.0, 0.016076595648026187], [0.016076595648026187, 0.0, 0.0, 0.08756872279531733, 0.0, 0.0], [0.0, 0.016076595648026187, 0.0, 0.0, 0.08756872279531733, 0.0], [0.0, 0.0, 0.016076595648026187, 0.0, 0.0, 0.08756872279531733]]",,-0.0722843999974429,-0.0251193605363369,0.4966516800000136,-0.2007899980526417,-0.0697760377079248,1.3795880000003535,0.03624368314182042,0.012587064176314415,-0.2490322857762548,0.19262916883669584,0.06627348518995191,-1.3184656009791378
7394977.0,-0.036043077975657596,-0.012533995528795052,0.24763830347154966,-0.008233804510302221,-0.003602466345253869,0.061791498570084626,"[[0.01310333126134554, 0.0, 0.0, 0.0178276199160831, 0.0, 0.0], [0.0, 0.01310333126134554, 0.0, 0.0, 0.0178276199160831, 0.0], [0.0, 0.0, 0.01310333126134554, 0.0, 0.0, 0.0178276199160831], [0.0178276199160831, 0.0, 0.0, 0.08756873149949203, 0.0, 0.0], [0.0, 0.0178276199160831, 0.0, 0.0, 0.08756873149949203, 0.0], [0.0, 0.0, 0.0178276199160831, 0.0, 0.0, 0.08756873149949203]]",,-0.0763002000167034,-0.0265148803591728,0.5242434400000207,-0.2008301669964241,-0.0697899491316224,1.3798639727949125,0.040257122041045805,0.013980884830377748,-0.27660513652847096,0.19259636248612186,0.06618748278636853,-1.3180724742248278
7414998.0,-0.05841555884755114,-0.020304628704675982,0.4013728563459247,-0.03996917665641828,-0.014699835330985542,0.2803403546689438,"[[0.006114791975193414, 0.0, 0.0, 0.008665493412084148, 0.0, 0.0], [0.0, 0.006114791975193414, 0.0, 0.0, 0.008665493412084148, 0.0], [0.0, 0.0, 0.006114791975193414, 0.0, 0.0, 0.008665493412084148], [0.008665493412084148, 0.0, 0.0, 0.07210021590990214, 0.0, 0.0], [0.0, 0.008665493412084148, 0.0, 0.0, 0.07210021590990214, 0.0], [0.0, 0.0, 0.008665493412084148, 0.0, 0.0, 0.07210021590990214]]","[[0.5574502291645821, 0.0, 0.0], [0.0, 0.5574502291645821, 0.0], [0.0, 0.0, 0.5574502291645821], [0.7899829312243596, 0.0, 0.0], [0.0, 0.7899829312243596, 0.0], [0.0, 0.0, 0.7899829312243596]]",-0.0803160000359639,-0.0279104001820087,0.5518352000000277,-0.2005793926007939,-0.0697028031984377,1.3781409520007526,0.021900441188412757,0.007605771477332719,-0.15046234365410305,0.16061021594437563,0.055002967867452165,-1.0978005973318088
7434983.0,-0.058429815169357184,-0.02031055329871598,0.4014800473003751,-0.04059709486819956,-0.014998963203957206,0.28546489348153126,"[[0.006461151747744356, 0.0, 0.0, 0.010106416314037407, 0.0, 0.0], [0.0, 0.006461151747744356, 0.0, 0.0, 0.010106416314037407, 0.0], [0.0, 0.0, 0.006461151747744356, 0.0, 0.0, 0.010106416314037407], [0.010106416314037407, 0.0, 0.0, 0.07210022460928858, 0.0, 0.0], [0.0, 0.010106416314037407, 0.0, 0.0, 0.07210022460928858, 0.0], [0.0, 0.0, 0.010106416314037407, 0.0, 0.0, 0.07210022460928858]]",,-0.0843317999970167,-0.0293059200048446,0.579426959999978,-0.200940703580327,-0.0698283624136063,1.38062346759821,0.02590198482765952,0.008995366706128619,-0.17794691269960283,0.16034360871212744,0.054829399209649105,-1.0951585741166787
7454982.0,-0.05844428118506041,-0.02031661679349201,0.40158991905848884,-0.041231867471948624,-0.015305378735434104,0.2907436062744274,"[[0.006865388188343772, 0.0, 0.0, 0.011548348793053375, 0.0, 0.0], [0.0, 0.006865388188343772, 0.0, 0.0, 0.011548348793053375, 0.0], [0.0, 0.0, 0.006865388188343772, 0.0, 0.0, 0.011548348793053375], [0.011548348793053375, 0.0, 0.0, 0.07210023331476917, 0.0, 0.0], [0.0, 0.011548348793053375, 0.0, 0.0, 0.07210023331476917, 0.0], [0.0, 0.0, 0.011548348793053375, 0.0, 0.0, 0.07210023331476917]]",,-0.0883476000162772,-0.0307014398276805,0.607018719999985,-0.200800040965073,-0.0697794801158019,1.379656982849496,0.029903318831216788,0.01038482303418849,-0.20542880094149618,0.15956817349312438,0.0544741013803678,-1.0889133765750687
7475000.0,-0.058459073560071705,-0.020322577850320142,0.40170275888532825,-0.041884395333378246,-0.015594565334018312,0.296197336995358,"[[0.007327737881493832, 0.0, 0.0, 0.012991651350685935, 0.0, 0.0], [0.0, 0.007327737881493832, 0.0, 0.0, 0.012991651350685935, 0.0], [0.0, 0.0, 0.007327737881493832, 0.0, 0.0, 0.012991651350685935], [0.012991651350685935, 0.0, 0.0, 0.07210024202852038, 0.0, 0.0], [0.0, 0.012991651350685935, 0.0, 0.0, 0.07210024202852038, 0.0], [0.0, 0.0, 0.012991651350685935, 0.0, 0.0, 0.07210024202852038]]",,-0.0923634000355377,-0.032096960581839,0.6346104799999921,-0.2006094524558145,-0.0697132957417572,1.378347487261818,0.03390432647546599,0.01177438273151886,-0.23290772111466385,0.15872505712243623,0.054118730407738895,-1.08215015026646
7494978.0,-0.05847431134289394,-0.02032840113620355,0.401817848271104,-0.042573085167544426,-0.015865986962956942,0.30180151894802826,"[[0.007846832303731474, 0.0, 0.0, 0.014432070072895108, 0.0, 0.0], [0.0, 0.007846832303731474, 0.0, 0.0, 0.014432070072895108, 0.0], [0.0, 0.0, 0.007846832303731474, 0.0, 0.0, 0.014432070072895108], [0.014432070072895108, 0.0, 0.0, 0.07210025072485975, 0.0, 0.0], [0.0, 0.014432070072895108, 0.0, 0.0, 0.07210025072485975, 0.0], [0.0, 0.0, 0.014432070072895108, 0.0, 0.0, 0.07210025072485975]]",,-0.0963791999965906,-0.033492480404675,0.6622022399999992,-0.201011110273943,-0.0698528292539754,1.3811072179400876,0.03790488865369666,0.013164079268471449,-0.26038439172889516,0.15843802510639857,0.05398684229101846,-1.0793056989920593
7514978.0,-0.05849028763020402,-0.02033406941906604,0.40193592169272807,-0.043319252195201385,-0.016115495509946554,0.3075728307314759,"[[0.008424115107517869, 0.0, 0.0, 0.01587407517445146, 0.0, 0.0], [0.0, 0.008424115107517869, 0.0, 0.0, 0.01587407517445146, 0.0], [0.0, 0.0, 0.008424115107517869, 0.0, 0.0, 0.01587407517445146], [0.01587407517445146, 0.0, 0.0, 0.07210025943077562, 0.0, 0.0], [0.0, 0.01587407517445146, 0.0, 0.0, 0.07210025943077562, 0.0], [0.0, 0.0, 0.01587407517445146, 0.0, 0.0, 0.07210025943077562]]",,-0.1003950000158511,-0.0348880002275109,0.6897940000000062,-0.2007900009630248,-0.0697759911417961,1.3795880000003535,0.041904712385647074,0.014553930808444863,-0.28785807830727816,0.1574707487678234,0.05366049563184955,-1.0720151692688775
7534978.0,-0.058506962592441425,-0.020339665290861658,0.4020566348132273,-0.04412036337503788,-0.01635277277930935,0.31349268616676695,"[[0.009059078115366518, 0.0, 0.0, 0.017316080450126132, 0.0, 0.0], [0.0, 0.009059078115366518, 0.0, 0.0, 0.017316080450126132, 0.0], [0.0, 0.0, 0.009059078115366518, 0.0, 0.0, 0.017316080450126132], [0.017316080450126132, 0.0, 0.0, 0.0721002681366915, 0.0, 0.0], [0.0, 0.017316080450126132, 0.0, 0.0, 0.0721002681366915, 0.0], [0.0, 0.0, 0.017316080450126132, 0.0, 0.0, 0.0721002681366915]]",,-0.1013575399992987,-0.033583240583539,0.6955492399999912,-0.048126999172382,0.065237982198596,0.2877619999992475,0.04285057740685727,0.013243575292677345,-0.2934926051867639,0.004006635797344123,-0.08159075497790536,0.025730686167519445
7554990.0,-0.05852437436768435,-0.020345209324544943,0.40218009666311433,-0.044977560107402614,-0.016579592016222704,0.31955785225086886,"[[0.00975213692017348, 0.0, 0.0, 0.018758951103188995, 0.0, 0.0], [0.0, 0.00975213692017348, 0.0, 0.0, 0.018758951103188995, 0.0], [0.0, 0.0, 0.00975213692017348, 0.0, 0.0, 0.018758951103188995], [0.018758951103188995, 0.0, 0.0, 0.07210027684783094, 0.0, 0.0], [0.0, 0.018758951103188995, 0.0, 0.0, 0.07210027684783094, 0.0], [0.0, 0.0, 0.018758951103188995, 0.0, 0.0, 0.07210027684783094]]",,-0.102320080040954,-0.0322784800082445,0.701304480000033,-0.048098143196847,0.0651989094190732,0.2875894463342892,0.043795705673269646,0.011933270683699558,-0.29912438333691865,0.0031205830894443856,-0.08177850143529591,0.03196840591657968
7574982.0,-0.05854250395312015,-0.020350798601658598,0.4023059400097229,-0.045892052742921914,-0.016807284184548694,0.32575862207769224,"[[0.010502194821953633, 0.0, 0.0, 0.020200379924955165, 0.0, 0.0], [0.0, 0.010502194821953633, 0.0, 0.0, 0.020200379924955165, 0.0], [0.0, 0.0, 0.010502194821953633, 0.0, 0.0, 0.020200379924955165], [0.020200379924955165, 0.0, 0.0, 0.07210028555026445, 0.0, 0.0], [0.0, 0.020200379924955165, 0.0, 0.0, 0.07210028555026445, 0.0], [0.0, 0.0, 0.020200379924955165, 0.0, 0.0, 0.07210028555026445]]",,-0.1032826200244017,-0.0309737203642725,0.7070597200000179,-0.0481462576754522,0.0652640878337295,0.2878771508595914,0.04474011607128155,0.010622921762613903,-0.304753779990295,0.002254204932530285,-0.08207137201827819,0.037881471218100815
7594977.0,-0.05856133035107022,-0.020356566130924545,0.40243453690179587,-0.04685755172097788,-0.017048119688161258,0.33210798336277964,"[[0.011310008016022964, 0.0, 0.0, 0.021642025221570098, 0.0, 0.0], [0.0, 0.011310008016022964, 0.0, 0.0, 0.021642025221570098, 0.0], [0.0, 0.0, 0.011310008016022964, 0.0, 0.0, 0.021642025221570098], [0.021642025221570098, 0.0, 0.0, 0.07210029425400385, 0.0, 0.0], [0.0, 0.021642025221570098, 0.0, 0.0, 0.07210029425400385, 0.0], [0.0, 0.0, 0.021642025221570098, 0.0, 0.0, 0.07210029425400385]]",,-0.1042451600078493,-0.0296689597889781,0.7128149600000029,-0.0481390339308647,0.0652543423503123,0.2878339584888698,0.04568382965677907,0.009312393658053555,-0.310380423098207,0.0012814822098868237,-0.08230246203847355,0.044274024873909856
7614978.0,-0.07159606182267779,-0.02057396382253161,0.48970795162235276,-0.0725540664034709,-0.01771448442911113,0.5038022401778081,"[[0.005770513543707952, 0.0, 0.0, 0.010940379380313375, 0.0, 0.0], [0.0, 0.005770513543707952, 0.0, 0.0, 0.010940379380313375, 0.0], [0.0, 0.0, 0.005770513543707952, 0.0, 0.0, 0.010940379380313375], [0.010940379380313376, 0.0, 0.0, 0.04907688473261915, 0.0, 0.0], [0.0, 0.010940379380313376, 0.0, 0.0, 0.04907688473261915, 0.0], [0.0, 0.0, 0.010940379380313376, 0.0, 0.0, 0.04907688473261915]]","[[0.5260643551550376, 0.0, 0.0], [0.0, 0.5260643551550376, 0.0], [0.0, 0.0, 0.5260643551550376], [0.9973711317481495, 0.0, 0.0], [0.0, 0.9973711317481495, 0.0], [0.0, 0.0, 0.9973711317481495]]",-0.1052076999912969,-0.0283642001450061,0.7185701999999878,-0.0481245929427349,0.0652347204625728,0.2877476126186166,0.033611638168619104,0.0077902363224744905,-0.22886224837763508,-0.024429473460735998,-0.08294920489168392,0.21605462755919147
